RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;RefPric;TradQty;FinInstrmQty
2020-04-06;ITUBP266;BRITUB4P0SN5;EQUITY PUT;4,25;4,25;4,25;4,25;;4,51;1;1000
2020-04-06;ITUBP279;BRITUB4P0SC8;EQUITY PUT;5,9;5,9;5,9;5,9;;5,7;1;2000
2020-04-06;ITUBP28;BRITUB4P0S92;EQUITY PUT;;;;;;5,94;;
2020-04-06;ITUBP281;BRITUB4P0R69;EQUITY PUT;5;5;5;5;;4,98;1;1000
2020-04-06;ITUBP284;BRITUB4P0SA2;EQUITY PUT;5,85;6,4;5,99;6,4;;6,19;4;1000
2020-04-06;ITUBP286;BRITUB4P0SB0;EQUITY PUT;;;;;;6,43;;
2020-04-06;ITUBP289;BRITUB4P0S76;EQUITY PUT;;;;;;6,68;;
2020-04-06;ITUBP295;BRITUB4P0QS8;EQUITY PUT;5,2;5,5;5,35;5,5;;5,46;2;3000
2020-04-06;ITUBP3;BRITUB4P0S19;EQUITY PUT;10,14;10,64;10,45;10,5;;10,41;15;112300
2020-04-06;ITUBP306;BRITUB4P0R93;EQUITY PUT;7,79;7,79;7,79;7,79;;7,42;1;29000
2020-04-06;ITUBP308;BRITUB4P0RE6;EQUITY PUT;7,88;7,88;7,88;7,88;;7,67;1;4800
2020-04-06;ITUBP310;BRITUB4P0QY6;EQUITY PUT;;;;;;6,93;;
2020-04-06;ITUBP311;BRITUB4P0RF3;EQUITY PUT;;;;;;7,92;;
2020-04-06;ITUBP312;BRITUB4P0QV2;EQUITY PUT;;;;;;7,17;;
2020-04-06;ITUBP314;BRITUB4P0S84;EQUITY PUT;8,7;9,35;9,13;9,35;;9,16;5;2000
2020-04-06;ITUBP316;BRITUB4P0RB2;EQUITY PUT;;;;;;8,41;;
2020-04-06;ITUBP322;BRITUB4P0R10;EQUITY PUT;7,8;7,8;7,8;7,8;;8,17;1;500
2020-04-06;ITUBP328;BRITUB4P0QT6;EQUITY PUT;8,39;8,43;8,42;8,42;;8,66;8;5000
2020-04-06;ITUBP329;BRITUB4P0S68;EQUITY PUT;8,79;10;9,55;10;;9,66;7;11500
2020-04-06;ITUBP330;BRITUB4P0QW0;EQUITY PUT;;;;;;8,91;;
2020-04-06;ITUBP331;BRITUB4P0R44;EQUITY PUT;;;;;;9,91;;
2020-04-06;ITUBP333;BRITUB4P0RX6;EQUITY PUT;10,03;10,31;10,17;10,31;;10,16;2;6000
2020-04-06;ITUBP335;BRITUB4P0QZ3;EQUITY PUT;;;;;;9,41;;
2020-04-06;ITUBP338;BRITUB4P0S43;EQUITY PUT;10,45;10,78;10,61;10,45;;10,66;13;68600
2020-04-06;ITUBP341;BRITUB4P0R85;EQUITY PUT;10,6;10,76;10,69;10,71;;10,91;6;70000
2020-04-06;ITUBP343;BRITUB4P0S50;EQUITY PUT;10,92;11,26;11,07;11,2;;11,16;15;120500
2020-04-06;ITUBP346;BRITUB4P0RQ0;EQUITY PUT;11,3;11,3;11,3;11,3;;11,41;1;1000
2020-04-06;ITUBP348;BRITUB4P0RN7;EQUITY PUT;11,55;12;11,63;11,55;;11,66;2;6200
2020-04-06;ITUBP351;BRITUB4P0RA4;EQUITY PUT;;;;;;11,91;;
2020-04-06;ITUBP356;BRITUB4P0RI7;EQUITY PUT;;;;;;12,41;;
2020-04-06;ITUBP358;BRITUB4P0RL1;EQUITY PUT;12,5;12,75;12,58;12,5;;12,66;3;5800
2020-04-06;ITUBP361;BRITUB4P0R36;EQUITY PUT;;;;;;12,91;;
2020-04-06;ITUBP362;BRITUB4P0R28;EQUITY PUT;;;;;;12,16;;
2020-04-06;ITUBP364;BRITUB4P0R51;EQUITY PUT;;;;;;13,16;;
2020-04-06;ITUBP366;BRITUB4P0RM9;EQUITY PUT;;;;;;13,4;;
2020-04-06;ITUBP368;BRITUB4P0RG1;EQUITY PUT;;;;;;13,65;;
2020-04-06;ITUBP371;BRITUB4P0RS6;EQUITY PUT;;;;;;13,9;;
2020-04-06;ITUBP375;BRITUB4P0RW8;EQUITY PUT;;;;;;14,4;;
2020-04-06;ITUBP378;BRITUB4P0RK3;EQUITY PUT;14,4;14,91;14,55;14,91;;14,65;7;7800
2020-04-06;ITUBP38;BRITUB4P0S35;EQUITY PUT;;;;;;15,15;;
2020-04-06;ITUBP381;BRITUB4P0R77;EQUITY PUT;;;;;;14,9;;
2020-04-06;ITUBP383;BRITUB4P0QU4;EQUITY PUT;;;;;;14,15;;
2020-04-06;ITUBP386;BRITUB4P0RP2;EQUITY PUT;;;;;;15,4;;
2020-04-06;ITUBP391;BRITUB4P0RJ5;EQUITY PUT;;;;;;15,9;;
2020-04-06;ITUBP395;BRITUB4P0RV0;EQUITY PUT;;;;;;16,4;;
2020-04-06;ITUBP397;BRITUB4P0QX8;EQUITY PUT;;;;;;15,65;;
2020-04-06;ITUBP398;BRITUB4P0RR8;EQUITY PUT;;;;;;16,65;;
2020-04-06;ITUBP401;BRITUB4P0RO5;EQUITY PUT;;;;;;16,9;;
2020-04-06;ITUBP402;BRITUB4P0R02;EQUITY PUT;;;;;;16,15;;
2020-04-06;ITUBP403;BRITUB4P0RC0;EQUITY PUT;;;;;;17,15;;
2020-04-06;ITUBP406;BRITUB4P0RT4;EQUITY PUT;;;;;;17,4;;
2020-04-06;ITUBP418;BRITUB4P0RU2;EQUITY PUT;;;;;;18,65;;
2020-04-06;ITUBP42;BRITUB4P0SW6;EQUITY PUT;0,02;0,02;0,02;0,02;;0,01;4;38300
2020-04-06;ITUBP43;BRITUB4P0SS4;EQUITY PUT;;;;;;0,01;;
2020-04-06;ITUBP44;BRITUB4P0ST2;EQUITY PUT;;;;;;0,02;;
2020-04-06;ITUBP47;BRITUB4P0SV8;EQUITY PUT;0,15;0,24;0,19;0,22;;0,16;210;239900
2020-04-06;ITUBP49;BRITUB4P0SU0;EQUITY PUT;0,39;0,5;0,41;0,46;;0,4;45;95300
2020-04-06;ITUBQ153;BRITUB4Q0OG7;EQUITY PUT;0,15;0,23;0,15;0,15;;0,16;9;15900
2020-04-06;ITUBQ160;BRITUB4Q0OH5;EQUITY PUT;0,2;0,25;0,22;0,25;;0,21;7;10400
2020-04-06;ITUBQ161;BRITUB4Q0PN0;EQUITY PUT;;;;;;0,31;;
2020-04-06;ITUBQ18;BRITUB4Q0PD1;EQUITY PUT;;;;;;1,18;;
2020-04-06;ITUBQ182;BRITUB4Q0NP0;EQUITY PUT;0,32;0,37;0,35;0,37;;0,34;13;63600
2020-04-06;ITUBQ183;BRITUB4Q0PE9;EQUITY PUT;0,61;0,73;0,65;0,71;;0,66;39;80800
2020-04-06;ITUBQ191;BRITUB4Q0PI0;EQUITY PUT;0,79;0,9;0,82;0,9;;0,83;10;5400
2020-04-06;ITUBQ192;BRITUB4Q0NO3;EQUITY PUT;0,52;0,52;0,52;0,52;;0,48;1;800
2020-04-06;ITUBQ201;BRITUB4Q0PJ8;EQUITY PUT;0,99;1,14;1,08;1,13;;1,12;16;16600
2020-04-06;ITUBQ213;BRITUB4Q0PF6;EQUITY PUT;1,59;1,59;1,59;1,59;;1,59;1;100
2020-04-06;ITUBQ22;BRITUB4Q0PC3;EQUITY PUT;1,7;1,85;1,77;1,85;;1,94;23;66500
2020-04-06;ITUBQ220;BRITUB4Q0OI3;EQUITY PUT;1,34;2,2;1,39;1,52;;1,49;37;39700
2020-04-06;ITUBQ223;BRITUB4Q0PH2;EQUITY PUT;1,91;2,08;2,01;2,08;;2,06;6;6400
2020-04-06;ITUBQ23;BRITUB4Q0P77;EQUITY PUT;2,65;2,85;2,77;2,85;;2,92;3;600
2020-04-06;ITUBQ231;BRITUB4Q0PB5;EQUITY PUT;;;;;;2,47;;
2020-04-06;ITUBQ238;BRITUB4Q0O86;EQUITY PUT;2,09;2,4;2,16;2,3;;2,33;15;18100
2020-04-06;ITUBQ25;BRITUB4Q0P93;EQUITY PUT;2,9;3,55;2,99;3,53;;3,77;11;6000
2020-04-06;ITUBQ254;BRITUB4Q0NS4;EQUITY PUT;2,7;2,7;2,7;2,7;;2,77;1;500
2020-04-06;ITUBQ258;BRITUB4Q0PO8;EQUITY PUT;;;;;;4,33;;
2020-04-06;ITUBQ26;BRITUB4Q0PA7;EQUITY PUT;4,1;4,4;4,29;4,3;;4,52;9;32500
2020-04-06;ITUBQ263;BRITUB4Q0PG4;EQUITY PUT;;;;;;4,72;;
2020-04-06;ITUBQ266;BRITUB4Q0P85;EQUITY PUT;4,7;4,8;4,76;4,7;;4,92;9;50000
2020-04-06;ITUBQ268;BRITUB4Q0PM2;EQUITY PUT;;;;;;5,12;;
2020-04-06;ITUBQ27;BRITUB4Q0P69;EQUITY PUT;;;;;;5,33;;
2020-04-06;ITUBQ273;BRITUB4Q0PL4;EQUITY PUT;;;;;;5,54;;
2020-04-06;ITUBQ276;BRITUB4Q0OY0;EQUITY PUT;;;;;;5,75;;
2020-04-06;ITUBQ279;BRITUB4Q0P36;EQUITY PUT;5,9;5,9;5,9;5,9;;5,97;2;7000
2020-04-06;ITUBQ281;BRITUB4Q0OV6;EQUITY PUT;;;;;;6,19;;
2020-04-06;ITUBQ284;BRITUB4Q0P44;EQUITY PUT;;;;;;6,41;;
2020-04-06;ITUBQ286;BRITUB4Q0OU8;EQUITY PUT;;;;;;6,63;;
2020-04-06;ITUBQ289;BRITUB4Q0P02;EQUITY PUT;;;;;;6,85;;
2020-04-06;ITUBQ294;BRITUB4Q0P28;EQUITY PUT;;;;;;7,31;;
2020-04-06;ITUBQ308;BRITUB4Q0O11;EQUITY PUT;;;;;;7,77;;
2020-04-06;ITUBQ311;BRITUB4Q0O78;EQUITY PUT;8;8;8;8;;8;1;1000
2020-04-06;ITUBQ314;BRITUB4Q0NU0;EQUITY PUT;;;;;;8,23;;
2020-04-06;ITUBQ316;BRITUB4Q0O94;EQUITY PUT;;;;;;8,47;;
2020-04-06;ITUBQ318;BRITUB4Q0OL7;EQUITY PUT;;;;;;8,71;;
2020-04-06;ITUBQ320;BRITUB4Q0OK9;EQUITY PUT;8,65;8,65;8,65;8,65;;8,94;1;5000
2020-04-06;ITUBQ325;BRITUB4Q0OC6;EQUITY PUT;;;;;;9,42;;
2020-04-06;ITUBQ329;BRITUB4Q0NX4;EQUITY PUT;9,48;9,48;9,48;9,48;;9,66;1;4000
2020-04-06;ITUBQ331;BRITUB4Q0O45;EQUITY PUT;;;;;;9,9;;
2020-04-06;ITUBQ333;BRITUB4Q0OJ1;EQUITY PUT;;;;;;10,14;;
2020-04-06;ITUBQ335;BRITUB4Q0OM5;EQUITY PUT;10,1;10,52;10,22;10,37;;10,39;12;91000
2020-04-06;ITUBQ34;BRITUB4Q0OS2;EQUITY PUT;10,48;10,76;10,63;10,71;;10,87;13;100000
2020-04-06;ITUBQ343;BRITUB4Q0OA0;EQUITY PUT;10,85;11,3;11,06;11,3;;11,12;15;131500
2020-04-06;ITUBQ349;BRITUB4Q0NT2;EQUITY PUT;11,35;11,35;11,35;11,35;;11,61;1;5800
2020-04-06;ITUBQ35;BRITUB4Q0OR4;EQUITY PUT;11,7;12;11,94;12;;11,86;3;9900
2020-04-06;ITUBQ351;BRITUB4Q0P10;EQUITY PUT;;;;;;12,84;;
2020-04-06;ITUBQ353;BRITUB4Q0ON3;EQUITY PUT;;;;;;12,1;;
2020-04-06;ITUBQ355;BRITUB4Q0OD4;EQUITY PUT;;;;;;12,35;;
2020-04-06;ITUBQ358;BRITUB4Q0OB8;EQUITY PUT;;;;;;12,59;;
2020-04-06;ITUBQ359;BRITUB4Q0OZ7;EQUITY PUT;;;;;;13,58;;
2020-04-06;ITUBQ364;BRITUB4Q0NW6;EQUITY PUT;;;;;;13,09;;
2020-04-06;ITUBQ366;BRITUB4Q0O29;EQUITY PUT;;;;;;13,34;;
2020-04-06;ITUBQ371;BRITUB4Q0NZ9;EQUITY PUT;;;;;;13,83;;
2020-04-06;ITUBQ373;BRITUB4Q0OT0;EQUITY PUT;;;;;;14,08;;
2020-04-06;ITUBQ375;BRITUB4Q0OE2;EQUITY PUT;;;;;;14,33;;
2020-04-06;ITUBQ378;BRITUB4Q0OF9;EQUITY PUT;14,41;14,9;14,61;14,9;;14,57;4;800
2020-04-06;ITUBQ384;BRITUB4Q0NV8;EQUITY PUT;14,8;14,8;14,8;14,8;;15,07;2;3700
2020-04-06;ITUBQ386;BRITUB4Q0NY2;EQUITY PUT;;;;;;15,32;;
2020-04-06;ITUBQ393;BRITUB4Q0O52;EQUITY PUT;;;;;;16,07;;
2020-04-06;ITUBQ396;BRITUB4Q0O37;EQUITY PUT;;;;;;16,31;;
2020-04-06;ITUBQ398;BRITUB4Q0O03;EQUITY PUT;;;;;;16,56;;
2020-04-06;ITUBQ4;BRITUB4Q0OO1;EQUITY PUT;;;;;;11,36;;
2020-04-06;ITUBQ403;BRITUB4Q0O60;EQUITY PUT;;;;;;17,06;;
2020-04-06;ITUBQ49;BRITUB4Q0PK6;EQUITY PUT;0,93;1,03;0,96;1,03;;0,97;7;8600
2020-04-06;ITUBQ60;BRITUB4Q0OQ6;EQUITY PUT;;;;;;7,54;;
2020-04-06;ITUBR199;BRITUB4R0OZ6;EQUITY PUT;;;;;;0,79;;
2020-04-06;ITUBR219;BRITUB4R0PJ7;EQUITY PUT;;;;;;1,87;;
2020-04-06;ITUBR239;BRITUB4R0PK5;EQUITY PUT;;;;;;2,97;;
2020-04-06;ITUBR242;BRITUB4R0OG6;EQUITY PUT;;;;;;2,11;;
2020-04-06;ITUBR247;BRITUB4R0OH4;EQUITY PUT;;;;;;2,38;;
2020-04-06;ITUBR262;BRITUB4R0OS1;EQUITY PUT;;;;;;3,29;;
2020-04-06;ITUBR282;BRITUB4R0OJ0;EQUITY PUT;;;;;;4,75;;
2020-04-06;ITUBR287;BRITUB4R0OI2;EQUITY PUT;;;;;;5,15;;
2020-04-06;ITUBR292;BRITUB4R0OK8;EQUITY PUT;6;6;6;6;;5,56;1;9500
2020-04-06;ITUBR306;BRITUB4R0OM4;EQUITY PUT;;;;;;6,63;;
2020-04-06;ITUBR321;BRITUB4R0P00;EQUITY PUT;;;;;;8,92;;
2020-04-06;ITUBR324;BRITUB4R0PB4;EQUITY PUT;;;;;;10,11;;
2020-04-06;ITUBR325;BRITUB4R0OO0;EQUITY PUT;;;;;;8,45;;
2020-04-06;ITUBR33;BRITUB4R0P67;EQUITY PUT;;;;;;10,59;;
2020-04-06;ITUBR331;BRITUB4R0OV5;EQUITY PUT;;;;;;9,87;;
2020-04-06;ITUBR336;BRITUB4R0P83;EQUITY PUT;;;;;;10,35;;
2020-04-06;ITUBR338;BRITUB4R0ON2;EQUITY PUT;;;;;;9,63;;
2020-04-06;ITUBR341;BRITUB4R0PA6;EQUITY PUT;;;;;;10,83;;
2020-04-06;ITUBR343;BRITUB4R0P42;EQUITY PUT;;;;;;11,07;;
2020-04-06;ITUBR356;BRITUB4R0P26;EQUITY PUT;;;;;;12,29;;
2020-04-06;ITUBR358;BRITUB4R0P91;EQUITY PUT;;;;;;12,54;;
2020-04-06;ITUBR360;BRITUB4R0OP7;EQUITY PUT;;;;;;11,8;;
2020-04-06;ITUBR361;BRITUB4R0P75;EQUITY PUT;;;;;;12,78;;
2020-04-06;ITUBR366;BRITUB4R0P59;EQUITY PUT;;;;;;13,28;;
2020-04-06;ITUBR371;BRITUB4R0P34;EQUITY PUT;;;;;;13,77;;
2020-04-06;ITUBR393;BRITUB4R0OL6;EQUITY PUT;;;;;;15;;
2020-04-06;ITUBR397;BRITUB4R0OQ5;EQUITY PUT;;;;;;15,5;;
2020-04-06;ITUBR398;BRITUB4R0P18;EQUITY PUT;;;;;;16,49;;
2020-04-06;ITUBR405;BRITUB4R0OR3;EQUITY PUT;;;;;;16,24;;
2020-04-06;ITUBR406;BRITUB4R0OX1;EQUITY PUT;;;;;;17,23;;
2020-04-06;ITUBR42;BRITUB4R0OT9;EQUITY PUT;;;;;;17,73;;
2020-04-06;ITUBR431;BRITUB4R0OY9;EQUITY PUT;;;;;;19,71;;
2020-04-06;ITUBS158;BRITUB4S0PN8;EQUITY PUT;;;;;;0,22;;
2020-04-06;ITUBS216;BRITUB4S0PO6;EQUITY PUT;;;;;;1,43;;
2020-04-06;ITUBS219;BRITUB4S0PE7;EQUITY PUT;;;;;;1,25;;
2020-04-06;ITUBS229;BRITUB4S0PF4;EQUITY PUT;;;;;;1,63;;
2020-04-06;ITUBS252;BRITUB4S0PG2;EQUITY PUT;;;;;;2,75;;
2020-04-06;ITUBS263;BRITUB4S0PD9;EQUITY PUT;;;;;;3,37;;
2020-04-06;ITUBS271;BRITUB4S0PQ1;EQUITY PUT;;;;;;4,6;;
2020-04-06;ITUBS279;BRITUB4S0PY5;EQUITY PUT;;;;;;5,99;;
2020-04-06;ITUBS296;BRITUB4S0PX7;EQUITY PUT;;;;;;7,5;;
2020-04-06;ITUBS300;BRITUB4S0P32;EQUITY PUT;;;;;;6,2;;
2020-04-06;ITUBS308;BRITUB4S0PT5;EQUITY PUT;;;;;;7,73;;
2020-04-06;ITUBS312;BRITUB4S0PB3;EQUITY PUT;;;;;;7,28;;
2020-04-06;ITUBS316;BRITUB4S0PS7;EQUITY PUT;;;;;;8,41;;
2020-04-06;ITUBS32;BRITUB4S0PW9;EQUITY PUT;;;;;;9,8;;
2020-04-06;ITUBS321;BRITUB4S0PM0;EQUITY PUT;;;;;;8,87;;
2020-04-06;ITUBS332;BRITUB4S0PH0;EQUITY PUT;;;;;;9,1;;
2020-04-06;ITUBS333;BRITUB4S0PV1;EQUITY PUT;;;;;;10,04;;
2020-04-06;ITUBS335;BRITUB4S0P40;EQUITY PUT;;;;;;9,33;;
2020-04-06;ITUBS357;BRITUB4S0PA5;EQUITY PUT;;;;;;11,47;;
2020-04-06;ITUBS363;BRITUB4S0PU3;EQUITY PUT;;;;;;12,93;;
2020-04-06;ITUBS369;BRITUB4S0PI8;EQUITY PUT;;;;;;12,68;;
2020-04-06;ITUBS379;BRITUB4S0PL2;EQUITY PUT;14,1;14,1;14,1;14,1;;14,39;2;4000
2020-04-06;ITUBS40;BRITUB4S0P57;EQUITY PUT;;;;;;15,62;;
2020-04-06;ITUBS406;BRITUB4S0PR9;EQUITY PUT;;;;;;17,1;;
2020-04-06;ITUBS419;BRITUB4S0PJ6;EQUITY PUT;;;;;;17,6;;
2020-04-06;ITUBS432;BRITUB4S0PC1;EQUITY PUT;;;;;;18,83;;
2020-04-06;ITUBS461;BRITUB4S0PK4;EQUITY PUT;;;;;;22,54;;
2020-04-06;ITUBT257;BRITUB4T0SP6;EQUITY PUT;;;;;;3,13;;
2020-04-06;ITUBT271;BRITUB4T0SX0;EQUITY PUT;;;;;;5,43;;
2020-04-06;ITUBT299;BRITUB4T0SY8;EQUITY PUT;;;;;;7,74;;
2020-04-06;ITUBT319;BRITUB4T0SZ5;EQUITY PUT;9,65;9,65;9,65;9,65;;9,56;3;8800
2020-04-06;ITUBT32;BRITUB4T0SM3;EQUITY PUT;;;;;;7,96;;
2020-04-06;ITUBT326;BRITUB4T0ST8;EQUITY PUT;;;;;;9,33;;
2020-04-06;ITUBT332;BRITUB4T0SL5;EQUITY PUT;;;;;;9,1;;
2020-04-06;ITUBT338;BRITUB4T0T02;EQUITY PUT;11,55;11,55;11,55;11,55;;11,44;1;100
2020-04-06;ITUBT339;BRITUB4T0SQ4;EQUITY PUT;;;;;;10,49;;
2020-04-06;ITUBT351;BRITUB4T0SW2;EQUITY PUT;;;;;;11,68;;
2020-04-06;ITUBT356;BRITUB4T0SS0;EQUITY PUT;;;;;;12,16;;
2020-04-06;ITUBT363;BRITUB4T0SV4;EQUITY PUT;;;;;;13,13;;
2020-04-06;ITUBT377;BRITUB4T0SR2;EQUITY PUT;;;;;;14,1;;
2020-04-06;ITUBT396;BRITUB4T0SU6;EQUITY PUT;;;;;;16,06;;
2020-04-06;ITUBT410;BRITUB4T0SO9;EQUITY PUT;;;;;;16,55;;
2020-04-06;ITUBT955;BRITUB4T0SN1;EQUITY PUT;;;;;;11,2;;
2020-04-06;ITUBU166;BRITUB4U0SA5;EQUITY PUT;;;;;;0,38;;
2020-04-06;ITUBU197;BRITUB4U0RV3;EQUITY PUT;;;;;;0,76;;
2020-04-06;ITUBU269;BRITUB4U0SB3;EQUITY PUT;;;;;;5,26;;
2020-04-06;ITUBU274;BRITUB4U0SC1;EQUITY PUT;;;;;;5,65;;
2020-04-06;ITUBU286;BRITUB4U0SE7;EQUITY PUT;;;;;;6,66;;
2020-04-06;ITUBU314;BRITUB4U0S76;EQUITY PUT;;;;;;8,6;;
2020-04-06;ITUBU319;BRITUB4U0SD9;EQUITY PUT;;;;;;9,51;;
2020-04-06;ITUBU344;BRITUB4U0S50;EQUITY PUT;;;;;;10,66;;
2020-04-06;ITUBU354;BRITUB4U0S84;EQUITY PUT;;;;;;11,84;;
2020-04-06;ITUBU377;BRITUB4U0S68;EQUITY PUT;;;;;;14;;
2020-04-06;ITUBU429;BRITUB4U0S92;EQUITY PUT;;;;;;19,13;;
2020-04-06;ITUBV181;BRITUB4V0R26;EQUITY PUT;;;;;;0,66;;
2020-04-06;ITUBV270;BRITUB4V0PY0;EQUITY PUT;;;;;;4,07;;
2020-04-06;ITUBV278;BRITUB4V0QH3;EQUITY PUT;;;;;;4,59;;
2020-04-06;ITUBV300;BRITUB4V0PZ7;EQUITY PUT;;;;;;6,3;;
2020-04-06;ITUBV348;BRITUB4V0Q01;EQUITY PUT;;;;;;10,44;;
2020-04-06;ITUBV369;BRITUB4V0R18;EQUITY PUT;;;;;;13,26;;
2020-04-06;ITUBV377;BRITUB4V0R00;EQUITY PUT;;;;;;14,22;;
2020-04-06;ITUBV68;BRITUB4V0PJ1;EQUITY PUT;;;;;;18,84;;
2020-04-06;ITUBW197;BRITUB4W0RM0;EQUITY PUT;;;;;;0,85;;
2020-04-06;ITUBW311;BRITUB4W0SD7;EQUITY PUT;;;;;;7,92;;
2020-04-06;ITUBW314;BRITUB4W0SB1;EQUITY PUT;;;;;;8,14;;
2020-04-06;ITUBW329;BRITUB4W0S56;EQUITY PUT;;;;;;9,45;;
2020-04-06;ITUBW344;BRITUB4W0S07;EQUITY PUT;;;;;;10,82;;
2020-04-06;ITUBW364;BRITUB4W0S49;EQUITY PUT;;;;;;12,68;;
2020-04-06;ITUBW366;BRITUB4W0SE5;EQUITY PUT;;;;;;12,92;;
2020-04-06;ITUBW369;BRITUB4W0SA3;EQUITY PUT;;;;;;13,15;;
2020-04-06;ITUBW429;BRITUB4W0SC9;EQUITY PUT;;;;;;18,94;;
2020-04-06;ITUBW439;BRITUB4W0S64;EQUITY PUT;;;;;;19,92;;
2020-04-06;ITUBX141;BRITUB4X0ST2;EQUITY PUT;;;;;;0,2;;
2020-04-06;ITUBX154;BRITUB4X0SN5;EQUITY PUT;;;;;;0,32;;
2020-04-06;ITUBX159;BRITUB4X0SP0;EQUITY PUT;;;;;;0,38;;
2020-04-06;ITUBX164;BRITUB4X0SO3;EQUITY PUT;;;;;;0,44;;
2020-04-06;ITUBX259;BRITUB4X0SR6;EQUITY PUT;;;;;;3,97;;
2020-04-06;ITUBX264;BRITUB4X0SQ8;EQUITY PUT;;;;;;4,29;;
2020-04-06;ITUBX314;BRITUB4X0S13;EQUITY PUT;;;;;;8,11;;
2020-04-06;ITUBX328;BRITUB4X0SV8;EQUITY PUT;;;;;;9,41;;
2020-04-06;ITUBX364;BRITUB4X0S21;EQUITY PUT;;;;;;12,6;;
2020-04-06;ITUBX401;BRITUB4X0SU0;EQUITY PUT;;;;;;16,16;;
2020-04-06;ITUBX402;BRITUB4X0RC0;EQUITY PUT;;;;;;15,44;;
2020-04-06;ITUBX424;BRITUB4X0S39;EQUITY PUT;;;;;;18,33;;
2020-04-06;ITUBX43;BRITUB4X0SS4;EQUITY PUT;;;;;;19,05;;
2020-04-06;ITUBX474;BRITUB4X0S05;EQUITY PUT;;;;;;23,19;;
2020-04-06;IVVBE146;BRIVVB9E0038;EQUITY CALL;;;;;;7,77;;
2020-04-06;IVVBQ146;BRIVVB9Q0034;EQUITY PUT;;;;;;2,43;;
2020-04-06;JBSSA240;BRJBSS3A08G0;EQUITY CALL;;;;;;2,92;;
2020-04-06;JBSSA250;BRJBSS3A08D7;EQUITY CALL;;;;;;2,61;;
2020-04-06;JBSSA285;BRJBSS3A08E5;EQUITY CALL;;;;;;1,78;;
2020-04-06;JBSSA325;BRJBSS3A08H8;EQUITY CALL;;;;;;1,17;;
2020-04-06;JBSSA355;BRJBSS3A08F2;EQUITY CALL;;;;;;0,87;;
2020-04-06;JBSSD10;BRJBSS3D07C5;EQUITY CALL;;;;;;11,1;;
2020-04-06;JBSSD11;BRJBSS3D0779;EQUITY CALL;;;;;;10,1;;
2020-04-06;JBSSD12;BRJBSS3D0720;EQUITY CALL;;;;;;9,11;;
2020-04-06;JBSSD13;BRJBSS3D07F8;EQUITY CALL;;;;;;8,12;;
2020-04-06;JBSSD14;BRJBSS3D07A9;EQUITY CALL;;;;;;7,14;;
2020-04-06;JBSSD145;BRJBSS3D0746;EQUITY CALL;;;;;;6,66;;
2020-04-06;JBSSD151;BRJBSS3D0670;EQUITY CALL;;;;;;6,18;;
2020-04-06;JBSSD152;BRJBSS3D0696;EQUITY CALL;;;;;;5,94;;
2020-04-06;JBSSD156;BRJBSS3D0688;EQUITY CALL;;;;;;5,71;;
2020-04-06;JBSSD161;BRJBSS3D06A1;EQUITY CALL;;;;;;5,24;;
2020-04-06;JBSSD17;BRJBSS3D0761;EQUITY CALL;;;;;;4,34;;
2020-04-06;JBSSD175;BRJBSS3D06B9;EQUITY CALL;;;;;;3,9;;
2020-04-06;JBSSD18;BRJBSS3D07D3;EQUITY CALL;;;;;;3,48;;
2020-04-06;JBSSD185;BRJBSS3D07G6;EQUITY CALL;;;;;;3,07;;
2020-04-06;JBSSD190;BRJBSS3D06C7;EQUITY CALL;;;;;;2,69;;
2020-04-06;JBSSD20;BRJBSS3D0704;EQUITY CALL;2;2,6;2,3;2,4;;1,99;8;37500
2020-04-06;JBSSD21;BRJBSS3D06Z8;EQUITY CALL;1,55;1,99;1,84;1,83;;1,4;11;28200
2020-04-06;JBSSD220;BRJBSS3D06N4;EQUITY CALL;0,85;1,37;1,02;0,91;;0,94;18;37200
2020-04-06;JBSSD230;BRJBSS3D06D5;EQUITY CALL;0,55;0,86;0,76;0,65;;0,6;28;62300
2020-04-06;JBSSD237;BRJBSS3D06L8;EQUITY CALL;;;;;;0,42;;
2020-04-06;JBSSD240;BRJBSS3D06H6;EQUITY CALL;0,3;0,5;0,42;0,5;;0,36;5;8200
2020-04-06;JBSSD242;BRJBSS3D06J2;EQUITY CALL;;;;;;0,32;;
2020-04-06;JBSSD25;BRJBSS3D06O2;EQUITY CALL;0,25;0,25;0,25;0,25;;0,21;3;3600
2020-04-06;JBSSD255;BRJBSS3D06E3;EQUITY CALL;0,25;0,25;0,25;0,25;;0,16;1;100
2020-04-06;JBSSD257;BRJBSS3D06M6;EQUITY CALL;;;;;;0,13;;
2020-04-06;JBSSD26;BRJBSS3D06W5;EQUITY CALL;0,1;0,17;0,13;0,1;;0,11;6;20800
2020-04-06;JBSSD27;BRJBSS3D06R5;EQUITY CALL;0,09;0,09;0,09;0,09;;0,06;2;500
2020-04-06;JBSSD272;BRJBSS3D06F0;EQUITY CALL;;;;;;0,05;;
2020-04-06;JBSSD28;BRJBSS3D06T1;EQUITY CALL;0,03;0,03;0,03;0,03;;0,03;3;6600
2020-04-06;JBSSD282;BRJBSS3D06K0;EQUITY CALL;;;;;;0,02;;
2020-04-06;JBSSD290;BRJBSS3D06I4;EQUITY CALL;0,05;0,05;0,05;0,05;;0,01;2;1500
